VistID,Time_Spent,Internet_Usage,Ad_Topic,Time_Period,Weekday,Month,Year,Clicked
3949183,47.51,126.29,product_14,Evening,Saturday,January,2020,Yes
3950832,37.47,200.22,product_25,Morning,Tuesday,January,2020,Yes
3953438,60.7,192.6,product_8,Night,Monday,June,2020,No
3954810,78.79,215.29,product_17,Noon,Sunday,February,2020,No
3955438,58.22,144.69,product_16,Evening,Friday,January,2020,Yes
3957186,56.99,219.69,product_21,Morning,Wednesday,March,2020,Yes
3958351,35.33,153.98,product_5,Early-Morning,Tuesday,July,2020,Yes
3958645,68.47,250.03,product_20,Night,Wednesday,May,2020,No
3958720,80.96,225,product_12,Early-Morning,Sunday,January,2020,No
3959202,86.81,202.12,product_21,Noon,Thursday,July,2020,No
3962354,69.9,137.28,product_13,Early-Morning,Tuesday,January,2020,Yes
3962753,84.33,222.26,product_27,Morning,Friday,July,2020,No
3963407,56.2,108.27,product_22,Night,Sunday,July,2020,Yes
3963589,91.1,245.78,product_2,Noon,Thursday,April,2020,No
3965712,88.97,165.52,product_9,Mid-Night,Thursday,February,2020,Yes
3966412,82.69,190.17,product_12,Noon,Tuesday,March,2020,No
3966910,52.13,107.19,product_7,Evening,Tuesday,February,2020,Yes
3969236,55.77,182.2,product_24,Early-Morning,Friday,June,2020,Yes
3970152,87.16,231.21,product_14,Mid-Night,Tuesday,March,2020,No
3972049,72.55,202.34,product_21,Early-Morning,Monday,February,2020,No
3973985,39.94,156.3,product_27,Night,Friday,January,2020,Yes
3975033,61.84,161.77,product_14,Morning,Wednesday,July,2020,Yes
3981544,82.41,226.45,product_22,Mid-Night,Wednesday,July,2020,No
3982020,91.15,259.76,product_27,Mid-Night,Tuesday,February,2020,No
3986469,77.25,258.06,product_17,Mid-Night,Wednesday,July,2020,No
3988815,83.97,172.81,product_20,Morning,Tuesday,May,2020,No
3990010,38.46,133.18,product_28,Morning,Tuesday,February,2020,Yes
3991127,72.08,199.79,product_19,Noon,Wednesday,July,2020,No
3991208,77.65,196.76,product_2,Night,Monday,May,2020,No
3991997,70.44,171.07,product_4,Mid-Night,Saturday,March,2020,No
3993352,70.44,245.76,product_12,Noon,Wednesday,January,2020,No
3994174,57.86,121.07,product_20,Mid-Night,Thursday,January,2020,Yes
3994602,35.79,216.01,product_5,Morning,Wednesday,April,2020,Yes
3994804,80.67,219.91,product_27,Evening,Wednesday,February,2020,No
3995119,67.59,111.63,product_11,Mid-Night,Friday,March,2020,Yes
3995240,73.88,225.76,product_15,Noon,Thursday,January,2020,No
3996905,41.7,126.95,product_7,Early-Morning,Friday,May,2020,Yes
3998734,71.76,237.39,product_27,Noon,Thursday,May,2020,No
3999517,75.7,164.02,product_16,Night,Sunday,May,2020,Yes
4001580,79.51,123.72,product_5,Early-Morning,Sunday,May,2020,Yes
4003288,84.53,215.18,product_10,Morning,Monday,July,2020,No
4005304,44.11,131.29,product_3,Night,Thursday,March,2020,Yes
4005997,65.57,195.69,product_10,Noon,Wednesday,February,2020,Yes
4007756,53.22,164.63,product_9,Morning,Tuesday,April,2020,Yes
4008393,62.06,105,product_17,Noon,Tuesday,April,2020,Yes
4010677,53.33,116.07,product_26,Morning,Wednesday,June,2020,Yes
4010774,74.18,231.38,product_21,Evening,Saturday,March,2020,No
4011646,44.33,139.02,product_25,Noon,Friday,June,2020,Yes
4011671,82.52,198.11,product_7,Noon,Sunday,May,2020,No
4013744,63.37,140.64,product_5,Night,Tuesday,June,2020,Yes
4013961,75.24,258.26,product_1,Night,Friday,April,2020,No
4017381,65.77,218.61,product_14,Evening,Friday,March,2020,No
4017655,36.37,111.59,product_24,Noon,Friday,February,2020,Yes
4017921,83.4,231.95,product_24,Morning,Saturday,April,2020,No
4020565,79.51,160.33,product_11,Noon,Sunday,March,2020,Yes
4020988,38.96,129.25,product_5,Noon,Thursday,May,2020,Yes
4022420,83.4,207.87,product_19,Night,Sunday,May,2020,No
4022611,85.78,201.04,product_30,Evening,Wednesday,February,2020,No
4022895,78.96,151.94,product_21,Mid-Night,Wednesday,June,2020,Yes
4023265,51.63,176.73,product_8,Evening,Saturday,June,2020,Yes
4025606,85.54,230.36,product_22,Evening,Saturday,January,2020,No
4026989,76.27,216.24,product_9,Mid-Night,Sunday,May,2020,No
4030239,71.86,125.12,product_8,Mid-Night,Thursday,May,2020,Yes
4031597,50.19,176.7,product_19,Noon,Friday,February,2020,Yes
4032161,42.44,127.65,product_29,Evening,Monday,June,2020,Yes
4032463,84.88,238.58,product_9,Early-Morning,Saturday,February,2020,No
4033733,79.15,238.99,product_19,Morning,Wednesday,May,2020,No
4033866,38.46,144.77,product_19,Morning,Tuesday,April,2020,Yes
4033909,39.76,188.56,product_13,Mid-Night,Monday,February,2020,Yes
4035642,50.78,135.24,product_23,Evening,Thursday,June,2020,Yes
4035719,76.87,212.38,product_27,Morning,Friday,June,2020,No
4036645,40.01,161.77,product_7,Night,Tuesday,March,2020,Yes
4037371,70.09,234.75,product_12,Night,Thursday,May,2020,No
4037617,49.81,137.24,product_19,Mid-Night,Tuesday,April,2020,Yes
4037672,82.58,183.42,product_8,Noon,Sunday,July,2020,No
4038376,74.63,198.79,product_7,Morning,Thursday,June,2020,No
4038693,46.2,163.38,product_27,Early-Morning,Tuesday,July,2020,Yes
4039941,66.47,229.99,product_5,Night,Tuesday,March,2020,No
4041116,78.96,149.67,product_30,Early-Morning,Monday,June,2020,Yes
4045041,83.89,188.32,product_25,Mid-Night,Thursday,June,2020,No
4045597,83.16,163.99,product_21,Morning,Wednesday,May,2020,No
4047386,78.32,110.68,product_5,Night,Saturday,July,2020,Yes
4048857,44.11,252.6,product_1,Morning,Monday,February,2020,Yes
4049020,61.22,119.03,product_2,Morning,Tuesday,January,2020,Yes
4050367,75.83,200.59,product_7,Morning,Friday,March,2020,No
4051980,86.78,188.27,product_30,Morning,Tuesday,April,2020,No
4052502,91.15,184.98,product_7,Early-Morning,Monday,February,2020,No
4053429,85.77,184.03,product_23,Morning,Thursday,April,2020,No
4054043,37.47,129.33,product_26,Night,Friday,January,2020,Yes
4054122,74.54,239.22,product_7,Night,Thursday,April,2020,No
4061352,60.94,129.41,product_10,Night,Sunday,May,2020,Yes
4063883,46.13,117.3,product_27,Mid-Night,Tuesday,April,2020,Yes
4067396,37.51,250.36,product_9,Early-Morning,Tuesday,April,2020,Yes
4070293,40.47,203.9,product_25,Early-Morning,Friday,July,2020,Yes
4075059,65.8,193.8,product_15,Mid-Night,Thursday,June,2020,Yes
4075452,37.32,125.94,product_8,Early-Morning,Friday,April,2020,Yes
4075879,84.98,236.87,product_9,Mid-Night,Wednesday,April,2020,No
4076898,72.03,224.2,product_5,Evening,Wednesday,January,2020,No
4078176,74.41,230.78,product_16,Mid-Night,Friday,May,2020,No
4079902,46.04,123.13,product_10,Morning,Wednesday,May,2020,Yes
4080455,83.4,200.59,product_25,Mid-Night,Monday,January,2020,No
4082306,51.38,108.1,product_12,Morning,Saturday,March,2020,Yes
4085285,68.95,215.25,product_13,Evening,Wednesday,May,2020,No
4085294,83.53,225.76,product_29,Evening,Friday,April,2020,No
4087094,70.05,210.26,product_26,Noon,Friday,February,2020,No
4089460,67.69,226.74,product_8,Evening,Tuesday,January,2020,No
4090275,81.59,201.15,product_28,Noon,Sunday,February,2020,No
4091043,76.27,193.6,product_22,Morning,Wednesday,February,2020,No
4094263,46.04,135.51,product_17,Evening,Saturday,March,2020,Yes
4100421,71.55,251.08,product_23,Night,Thursday,January,2020,No
4104349,79.15,254.05,product_30,Morning,Wednesday,March,2020,No
4106359,88.97,132.55,product_30,Noon,Saturday,February,2020,Yes
4107800,81.61,218.49,product_20,Mid-Night,Thursday,January,2020,No
4108594,84.31,207.27,product_13,Noon,Tuesday,April,2020,No
4110022,48.26,156.99,product_22,Evening,Wednesday,February,2020,Yes
4113077,72.01,226.74,product_8,Evening,Monday,May,2020,No
4113296,67.69,151.95,product_19,Evening,Thursday,January,2020,Yes
4113507,56.57,167.07,product_11,Noon,Tuesday,February,2020,Yes
4115572,39.5,123.64,product_26,Night,Tuesday,April,2020,Yes
4116894,72.44,192.5,product_22,Morning,Saturday,July,2020,No
4117198,79.83,254.65,product_2,Mid-Night,Saturday,February,2020,No
4118197,89,195.36,product_14,Morning,Sunday,June,2020,No
4119454,38.63,136.99,product_22,Evening,Sunday,January,2020,Yes
4125193,80.23,226.54,product_25,Noon,Wednesday,March,2020,No
4125361,68.68,187.03,product_5,Morning,Friday,July,2020,No
4125481,58.35,159.77,product_23,Evening,Monday,February,2020,Yes
4126340,78.58,229.12,product_12,Morning,Monday,February,2020,No
4126519,41.18,118.45,product_13,Early-Morning,Wednesday,February,2020,Yes
4127208,64.2,267.01,product_25,Noon,Wednesday,May,2020,No
4128218,79.51,125.11,product_2,Morning,Sunday,March,2020,Yes
4128903,63.89,132.71,product_15,Night,Friday,April,2020,Yes
4130882,83.47,254.34,product_17,Noon,Wednesday,April,2020,No
4131793,78.51,205.71,product_25,Noon,Sunday,January,2020,No
4133092,74.65,172.1,product_18,Noon,Wednesday,February,2020,No
4133298,43.57,125.2,product_29,Evening,Saturday,June,2020,Yes
4133645,63.26,120.46,product_21,Early-Morning,Wednesday,March,2020,Yes
4134624,61.88,152.86,product_23,Noon,Saturday,March,2020,Yes
4137120,50.33,141.89,product_7,Night,Monday,March,2020,Yes
4137426,73.1,224.07,product_5,Night,Wednesday,January,2020,No
4138136,76.21,218.97,product_27,Noon,Wednesday,March,2020,No
4139735,78.84,235.29,product_24,Morning,Saturday,April,2020,No
4140322,83.07,244.55,product_25,Noon,Wednesday,July,2020,No
4140430,86.69,207.48,product_15,Mid-Night,Sunday,March,2020,No
4140593,56.01,171.54,product_12,Morning,Saturday,February,2020,Yes
4141370,62.42,208.01,product_1,Night,Tuesday,February,2020,No
4141679,84.45,125.2,product_10,Mid-Night,Thursday,March,2020,Yes
4141742,59.61,175.14,product_23,Mid-Night,Saturday,April,2020,No
4142993,74.61,227.56,product_21,Morning,Tuesday,July,2020,No
4145516,73.41,224.23,product_16,Morning,Tuesday,May,2020,No
4146430,75.24,194.56,product_22,Night,Saturday,February,2020,No
4147615,76.76,239.22,product_11,Evening,Monday,February,2020,No
4152502,77.05,164.25,product_5,Morning,Tuesday,February,2020,No
4155020,68.82,245.76,product_8,Morning,Thursday,March,2020,No
4158972,45.11,132.55,product_30,Early-Morning,Tuesday,April,2020,Yes
4160015,80.71,211.65,product_17,Night,Wednesday,February,2020,No
4160580,34.66,194.83,product_5,Noon,Thursday,July,2020,Yes
4161221,50.6,135.67,product_1,Night,Friday,January,2020,Yes
4170921,34.04,128.98,product_17,Morning,Friday,May,2020,Yes
4172152,57.05,248.51,product_22,Mid-Night,Friday,March,2020,Yes
4172799,91.37,182.65,product_21,Early-Morning,Friday,April,2020,Yes
4173206,38.63,222.11,product_15,Morning,Thursday,April,2020,Yes
4173615,48.53,144.62,product_13,Mid-Night,Tuesday,February,2020,Yes
4176457,74.88,190.12,product_17,Night,Saturday,May,2020,No
4176835,77.05,202.9,product_11,Morning,Tuesday,June,2020,No
4179336,80.64,239.32,product_25,Noon,Friday,June,2020,Yes
4180182,66,163.38,product_24,Noon,Monday,January,2020,Yes
4180386,49.19,123.08,product_11,Noon,Thursday,May,2020,Yes
4181433,81.67,205.64,product_21,Evening,Friday,April,2020,No
4182096,75.92,199.4,product_5,Morning,Monday,March,2020,No
4191427,78.32,194.83,product_1,Evening,Saturday,March,2020,Yes
4191491,78.96,203.9,product_6,Evening,Saturday,June,2020,Yes
4192323,79.82,226.69,product_24,Mid-Night,Friday,March,2020,No
4194070,57.2,110.66,product_1,Noon,Saturday,March,2020,Yes
4197958,73.88,222.25,product_7,Early-Morning,Monday,February,2020,No
4199947,68.25,220.08,product_27,Evening,Monday,February,2020,No
4200735,76.24,196.23,product_6,Evening,Tuesday,February,2020,No
4201818,42.83,105.94,product_26,Night,Tuesday,May,2020,Yes
4202790,54.47,167.87,product_30,Mid-Night,Thursday,May,2020,Yes
4203766,75.8,181.25,product_14,Mid-Night,Saturday,April,2020,No
4205235,66.17,230.52,product_28,Morning,Wednesday,February,2020,No
4205350,46.37,111.71,product_5,Noon,Tuesday,March,2020,Yes
4206972,47.53,112.52,product_16,Mid-Night,Thursday,May,2020,Yes
4209944,50.87,141.52,product_16,Morning,Tuesday,March,2020,Yes
4210511,78.64,241.03,product_6,Night,Saturday,April,2020,No
4211364,77.29,241.03,product_14,Mid-Night,Thursday,March,2020,No
4212339,35.61,144.71,product_8,Noon,Wednesday,February,2020,Yes
4215873,42.94,135.72,product_29,Night,Wednesday,July,2020,Yes
4216330,79.94,216.57,product_10,Night,Monday,April,2020,No
4217600,61.84,123.64,product_14,Early-Morning,Sunday,February,2020,Yes
4217996,44.46,111.94,product_26,Early-Morning,Thursday,January,2020,Yes
4218505,77.65,208.01,product_13,Evening,Friday,February,2020,No
4219003,69,221.21,product_28,Early-Morning,Thursday,February,2020,No
4221307,60.07,120.75,product_4,Morning,Friday,April,2020,Yes
4222310,36.31,106.96,product_18,Early-Morning,Saturday,April,2020,Yes
4224518,70.58,116.53,product_26,Mid-Night,Sunday,June,2020,Yes
4224680,58.35,124.32,product_24,Night,Thursday,June,2020,Yes
4225850,51.95,127.2,product_20,Night,Sunday,July,2020,Yes
4227147,45.7,144.71,product_20,Evening,Friday,February,2020,Yes
4228867,82.7,201.04,product_8,Mid-Night,Wednesday,July,2020,No
4229808,66.99,133.17,product_26,Morning,Thursday,February,2020,Yes
4231525,57.05,140.83,product_26,Evening,Wednesday,January,2020,Yes
4231632,49.19,156.11,product_14,Evening,Monday,June,2020,Yes
4231763,62.14,110.93,product_28,Evening,Saturday,January,2020,Yes
4232609,82.79,209.93,product_21,Evening,Thursday,July,2020,No
4233428,84.73,150.8,product_22,Night,Friday,January,2020,Yes
4236709,75.32,233.6,product_2,Night,Friday,January,2020,No
4238605,32.91,129.01,product_14,Morning,Saturday,January,2020,Yes
4241592,76.07,201.58,product_4,Noon,Monday,June,2020,No
4241805,53.14,132.07,product_14,Noon,Wednesday,February,2020,Yes
4243512,68.41,233.04,product_8,Night,Sunday,April,2020,No
4245545,46.66,231.87,product_21,Noon,Tuesday,May,2020,Yes
4247692,69.86,210.54,product_28,Evening,Tuesday,May,2020,No
4253433,67.69,208.23,product_1,Mid-Night,Wednesday,June,2020,No
4253629,70.44,240.64,product_4,Evening,Monday,January,2020,No
4254276,69.17,184.23,product_25,Early-Morning,Monday,February,2020,Yes
4257352,72.03,215.18,product_27,Night,Wednesday,February,2020,No
4257630,44.16,184.94,product_19,Night,Sunday,April,2020,Yes
4261635,79.8,158.05,product_13,Morning,Sunday,June,2020,No
4263566,77.36,125.85,product_9,Early-Morning,Sunday,July,2020,Yes
4268419,81.58,235.35,product_13,Evening,Tuesday,January,2020,No
4268576,69.58,195.54,product_9,Mid-Night,Tuesday,July,2020,Yes
4271839,75,230.36,product_18,Mid-Night,Tuesday,February,2020,No
4273200,51.58,115.91,product_9,Noon,Sunday,April,2020,Yes
4273336,72.01,224.2,product_23,Evening,Tuesday,July,2020,No
4273806,58.6,176.28,product_10,Noon,Sunday,March,2020,No
4273938,81.51,246.06,product_27,Evening,Saturday,March,2020,No
4275868,75.19,204.56,product_20,Morning,Wednesday,March,2020,No
4276436,78.51,192.81,product_19,Noon,Thursday,January,2020,No
4277576,46.31,200.22,product_25,Noon,Friday,February,2020,Yes
4278249,38.96,173.75,product_18,Evening,Monday,January,2020,Yes
4278538,48.73,140.83,product_5,Early-Morning,Saturday,March,2020,Yes
4279408,76.87,212.59,product_12,Night,Friday,July,2020,No
4280734,43.41,119.47,product_13,Night,Friday,February,2020,Yes
4282380,73.15,194.95,product_7,Evening,Sunday,July,2020,Yes
4282506,72.23,200.23,product_28,Morning,Tuesday,April,2020,Yes
4283006,78.79,247.01,product_14,Noon,Wednesday,May,2020,Yes
4285307,46.08,112.19,product_15,Morning,Wednesday,July,2020,Yes
4286627,66.63,159.24,product_19,Noon,Wednesday,March,2020,Yes
4287683,86.19,210.26,product_13,Noon,Sunday,May,2020,No
4288913,86.76,173.49,product_11,Morning,Monday,February,2020,No
4290020,56.2,128.37,product_18,Mid-Night,Monday,April,2020,Yes
4291544,55.71,152.49,product_19,Early-Morning,Saturday,January,2020,Yes
4291706,83.49,219.75,product_12,Night,Friday,May,2020,No
4293343,61.76,141.96,product_22,Early-Morning,Saturday,June,2020,Yes
4294723,86.76,189.91,product_25,Morning,Wednesday,February,2020,No
4299120,62.18,112.72,product_28,Noon,Friday,January,2020,Yes
4299153,77.29,187.64,product_30,Night,Friday,July,2020,No
4308976,80.29,196.23,product_18,Night,Friday,July,2020,No
4309155,73.46,241.03,product_9,Night,Monday,February,2020,No
4309268,73.38,254.94,product_11,Mid-Night,Thursday,February,2020,No
4310766,35.98,129.23,product_30,Noon,Sunday,June,2020,Yes
4312850,87.97,236.75,product_26,Night,Thursday,March,2020,No
4314049,44.13,198.3,product_23,Evening,Friday,January,2020,Yes
4314727,83.07,200.59,product_9,Noon,Thursday,March,2020,No
4315661,84.08,248.12,product_28,Night,Monday,May,2020,No
4315798,68.01,214.53,product_22,Night,Wednesday,July,2020,Yes
4317545,73.41,198.13,product_6,Early-Morning,Tuesday,July,2020,No
4319622,91.15,226.45,product_19,Morning,Monday,May,2020,No
4320198,84.79,214.53,product_5,Evening,Wednesday,March,2020,No
4320496,34.86,149.67,product_17,Mid-Night,Thursday,July,2020,Yes
4322214,78.54,238.58,product_11,Mid-Night,Sunday,May,2020,No
4322228,35.33,194.83,product_14,Morning,Tuesday,May,2020,Yes
4322384,71.9,250.03,product_30,Morning,Friday,June,2020,No
4323135,74.49,225.97,product_1,Night,Monday,May,2020,No
4323435,50.87,133.17,product_22,Evening,Friday,April,2020,Yes
4324014,49.84,159.77,product_29,Mid-Night,Saturday,March,2020,Yes
4326178,46.84,166.86,product_10,Noon,Sunday,February,2020,Yes
4328263,85.86,258.06,product_9,Night,Wednesday,May,2020,No
4328494,91.1,197.33,product_25,Mid-Night,Wednesday,February,2020,No
4328952,45.48,156.36,product_26,Evening,Saturday,May,2020,Yes
4329079,70.13,194.95,product_23,Evening,Tuesday,June,2020,No
4330501,32.99,119.65,product_18,Night,Saturday,June,2020,Yes
4330768,45.05,141.36,product_5,Noon,Thursday,May,2020,Yes
4333143,55.92,161.16,product_21,Early-Morning,Sunday,May,2020,Yes
4333632,80.87,221.18,product_26,Morning,Sunday,January,2020,No
4333948,68.11,212.59,product_22,Night,Monday,May,2020,No
4335283,39.96,119.3,product_4,Noon,Tuesday,February,2020,Yes
4335889,36.87,172.58,product_27,Evening,Thursday,January,2020,Yes
4338531,68.88,211.56,product_23,Night,Friday,April,2020,No
4340376,78.36,218.97,product_24,Mid-Night,Sunday,April,2020,No
4341021,77.2,211.39,product_16,Evening,Sunday,January,2020,Yes
4341428,78.15,210.54,product_7,Evening,Monday,May,2020,No
4342332,64.63,196.61,product_7,Evening,Friday,February,2020,Yes
4350969,85.26,195.93,product_20,Night,Wednesday,January,2020,No
4358485,87.46,210.39,product_10,Noon,Saturday,April,2020,No
4358681,75.71,246.06,product_27,Morning,Friday,March,2020,No
4362253,74.49,217.66,product_21,Morning,Wednesday,March,2020,No
4362426,73.41,167.26,product_24,Night,Monday,April,2020,Yes
4363592,79.09,241.38,product_13,Evening,Friday,January,2020,No
4366096,78.54,204.82,product_18,Night,Friday,May,2020,No
4366726,62.79,114.53,product_1,Early-Morning,Tuesday,June,2020,Yes
4370000,74.54,198.11,product_18,Morning,Friday,March,2020,No
4371233,74.02,248.16,product_22,Noon,Monday,April,2020,No
4372399,67.8,120.37,product_23,Morning,Monday,April,2020,Yes
4374434,87.14,223.03,product_6,Morning,Tuesday,May,2020,No
4375688,42.95,138.35,product_23,Mid-Night,Saturday,March,2020,Yes
4377443,75.8,211.12,product_17,Noon,Tuesday,May,2020,No
4379149,84.29,224.2,product_18,Night,Friday,July,2020,No
4382984,59.88,222.91,product_26,Mid-Night,Monday,June,2020,No
4383017,55.74,140.46,product_1,Mid-Night,Sunday,January,2020,Yes
4384551,81.25,236.19,product_30,Mid-Night,Thursday,January,2020,No
4386601,44.73,141.13,product_3,Evening,Saturday,June,2020,Yes
4388652,50.6,161.79,product_10,Early-Morning,Friday,January,2020,Yes
4388849,33.33,124.54,product_15,Mid-Night,Monday,January,2020,Yes
4390464,65.07,201.15,product_27,Mid-Night,Saturday,May,2020,No
4391105,78.19,231.21,product_15,Noon,Sunday,February,2020,No
